date,year,total_bursts,total_raw_groups,total_samples,bursts_h00,bursts_h01,bursts_h02,bursts_h03,bursts_h04,bursts_h05,bursts_h06,bursts_h07,bursts_h08,bursts_h09,bursts_h10,bursts_h11,bursts_h12,bursts_h13,bursts_h14,bursts_h15,bursts_h16,bursts_h17,bursts_h18,bursts_h19,bursts_h20,bursts_h21,bursts_h22,bursts_h23,raw_h00,raw_h01,raw_h02,raw_h03,raw_h04,raw_h05,raw_h06,raw_h07,raw_h08,raw_h09,raw_h10,raw_h11,raw_h12,raw_h13,raw_h14,raw_h15,raw_h16,raw_h17,raw_h18,raw_h19,raw_h20,raw_h21,raw_h22,raw_h23,samples_h00,samples_h01,samples_h02,samples_h03,samples_h04,samples_h05,samples_h06,samples_h07,samples_h08,samples_h09,samples_h10,samples_h11,samples_h12,samples_h13,samples_h14,samples_h15,samples_h16,samples_h17,samples_h18,samples_h19,samples_h20,samples_h21,samples_h22,samples_h23
1997-11-04,1997,20,91,264448,0,0,0,0,0,0,0,7,1,0,2,4,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6,2,7,8,8,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35119,36344,36344,36341,36342,36344,36342,11272,0,0,0,0,0,0,0,0,0
1997-11-05,1997,13,92,264448,0,0,0,0,0,0,0,1,1,0,0,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,4,9,22,28,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35111,36344,36342,36341,36341,36342,36344,11283,0,0,0,0,0,0,0,0,0
1997-11-06,1997,1712,2565,264448,0,0,0,0,0,0,0,0,1,0,0,116,1209,385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,13,7,172,1733,604,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35109,36344,36341,36342,36344,36343,36276,11349,0,0,0,0,0,0,0,0,0
1997-11-07,1997,462,649,286976,0,0,0,0,0,0,0,0,0,2,0,0,1,0,458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,17,2,6,4,7,602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27246,36340,36344,36343,36341,36341,36344,36341,5336,0,0,0,0,0,0,0,0
1997-11-08,1997,1663,2591,286976,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,2,7,5,2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34193,36340,36343,36344,36341,36341,36344,34730,0,0,0,0,0,0,0,0,0
1997-11-09,1997,1,10,264448,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35110,36341,36341,36344,36343,36341,36343,11285,0,0,0,0,0,0,0,0,0
1997-11-10,1997,3,7,264448,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35127,36341,36344,36341,36342,36344,36342,11267,0,0,0,0,0,0,0,0,0
1997-11-11,1997,3,6,239872,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21790,36343,36343,36341,36340,36342,36343,30,0,0,0,0,0,0,0,0,0
1997-11-12,1997,5,22,239872,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21797,36343,36344,36341,36341,36344,36343,19,0,0,0,0,0,0,0,0,0
1997-11-13,1997,5,14,239872,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21789,36342,36343,36343,36341,36342,36342,30,0,0,0,0,0,0,0,0,0
1997-11-14,1997,13,40,239872,0,0,0,0,0,0,0,0,1,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21777,36341,36342,36342,36344,36343,36341,42,0,0,0,0,0,0,0,0,0
1997-11-15,1997,2,10,239872,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21802,36344,36343,36341,36343,36344,36341,14,0,0,0,0,0,0,0,0,0
1997-11-16,1997,4,11,239872,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21792,36343,36344,36341,36341,36344,36342,25,0,0,0,0,0,0,0,0,0
1997-11-17,1997,9,49,239872,0,0,0,0,0,0,0,0,1,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,12,4,5,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21784,36342,36344,36342,36341,36344,36344,31,0,0,0,0,0,0,0,0,0
1997-11-18,1997,39,161,239872,0,0,0,0,0,0,0,0,5,12,17,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,58,47,16,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21786,36341,36344,36343,36341,36342,36344,31,0,0,0,0,0,0,0,0,0
1997-11-19,1997,12,68,239872,0,0,0,0,0,0,0,0,1,0,2,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,9,9,1,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21779,36344,36342,36340,36340,36343,36343,41,0,0,0,0,0,0,0,0,0
1997-11-20,1997,5,25,239872,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,1,2,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21793,36344,36343,36341,36343,36344,36234,130,0,0,0,0,0,0,0,0,0
1997-11-21,1997,36,238,227584,0,0,0,0,0,0,0,1,3,6,2,3,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,33,39,19,16,63,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13318,36343,36344,36341,36341,36343,32554,0,0,0,0,0,0,0,0,0,0
1997-11-22,1997,2,17,227584,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13293,36340,36341,36342,36344,36343,32581,0,0,0,0,0,0,0,0,0,0
1997-11-23,1997,7,32,227584,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13297,36344,36343,36341,36342,36344,32573,0,0,0,0,0,0,0,0,0,0
1997-11-24,1997,13,40,227584,0,0,0,0,0,0,0,0,2,0,1,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,6,1,1,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13305,36341,36344,36343,36340,36342,32569,0,0,0,0,0,0,0,0,0,0
1997-11-25,1997,2,9,227584,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13322,36341,36344,36343,36341,36256,32637,0,0,0,0,0,0,0,0,0,0
1997-11-26,1997,2,7,227584,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13292,36344,36343,36341,36045,36344,32875,0,0,0,0,0,0,0,0,0,0
1997-11-27,1997,6,23,227584,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13318,36341,36344,36343,36340,36340,32558,0,0,0,0,0,0,0,0,0,0
1997-11-28,1997,2,7,227584,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13313,36341,36343,36341,36337,36342,32567,0,0,0,0,0,0,0,0,0,0
1997-11-29,1997,2,10,227584,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13309,36344,36343,36341,36342,36344,32561,0,0,0,0,0,0,0,0,0,0
1997-11-30,1997,2,9,227584,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13296,36340,36344,36343,36341,36340,32580,0,0,0,0,0,0,0,0,0,0
1997-12-01,1997,6,31,221440,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,6,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4813,36341,36340,36344,36343,36341,34918,0,0,0,0,0,0,0,0,0,0
1997-12-02,1997,3,31,221440,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,2,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4829,36341,36344,36343,36341,36340,34902,0,0,0,0,0,0,0,0,0,0
1997-12-03,1997,2,7,107776,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3653,36341,36343,31439,0,0,0,0,0,0,0,0,0,0
1997-12-04,1997,1,13,221440,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4817,36344,36344,36340,36343,36342,34910,0,0,0,0,0,0,0,0,0,0
1997-12-05,1997,3,6,221440,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4823,36341,36343,36342,36339,36342,34910,0,0,0,0,0,0,0,0,0,0
1997-12-30,1997,13666,26292,211200,0,0,0,0,0,0,0,0,3175,7237,0,3254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5382,15043,1,5864,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36293,36345,36342,36341,36343,29536,0,0,0,0,0,0,0,0,0,0
1997-12-31,1997,2,6,211200,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36276,36343,36340,36342,36344,29555,0,0,0,0,0,0,0,0,0,0
1998-01-01,1998,2,7,213248,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34511,36344,36343,36341,36342,33367,0,0,0,0,0,0,0,0,0,0
1998-01-02,1998,5,12,213248,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34526,36344,36342,36341,36343,33352,0,0,0,0,0,0,0,0,0,0
1998-01-03,1998,2,5,213248,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34517,36341,36344,36343,36340,33363,0,0,0,0,0,0,0,0,0,0
1998-01-04,1998,2,5,213248,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34505,36343,36343,36341,36343,33373,0,0,0,0,0,0,0,0,0,0
1998-01-05,1998,3,5,213248,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34523,36344,36339,36341,36344,33357,0,0,0,0,0,0,0,0,0,0
1998-01-06,1998,3,5,213248,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34500,36342,36344,36341,36340,33381,0,0,0,0,0,0,0,0,0,0
1998-01-31,1998,2,9,239872,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6042,36341,36344,36342,36340,36341,36342,15780,0,0,0,0,0,0,0,0,0
1998-02-01,1998,3,8,262400,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15741,36342,36344,36342,36341,36343,36344,28603,0,0,0,0,0,0,0,0,0
1998-02-02,1998,4,10,262400,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15747,36343,36343,36340,36340,36343,36341,28603,0,0,0,0,0,0,0,0,0
1998-02-03,1998,5,7,262400,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15721,36340,36343,36343,36341,35828,36344,29140,0,0,0,0,0,0,0,0,0
1998-02-04,1998,3,7,262400,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15730,36341,36344,36344,36340,36342,36344,28615,0,0,0,0,0,0,0,0,0
1998-02-05,1998,1,7,210176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15739,36341,36344,36340,36341,36342,12729,0,0,0,0,0,0,0,0,0,0
1998-02-06,1998,2,7,262400,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15741,36340,36344,36343,36341,36342,36344,28605,0,0,0,0,0,0,0,0,0
1998-02-16,1998,14,121,286976,0,0,0,0,0,0,0,3,0,0,4,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,16,25,5,14,24,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25857,36342,36344,36342,36341,36343,36341,36341,6725,0,0,0,0,0,0,0,0
1998-02-17,1998,15,129,286976,0,0,0,0,0,0,0,5,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,36,18,7,8,8,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28455,36344,36343,36341,36343,36343,36338,36341,4128,0,0,0,0,0,0,0,0
1998-02-18,1998,244,634,286976,0,0,0,0,0,0,0,1,1,61,3,6,159,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,186,25,21,306,46,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28467,36341,36341,36343,36344,36341,36341,36344,4114,0,0,0,0,0,0,0,0
1998-02-19,1998,6,50,286976,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,1,4,2,4,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28465,36344,36342,36341,36343,36344,36340,36339,4118,0,0,0,0,0,0,0,0
1998-02-20,1998,5,52,286976,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,6,5,3,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28463,36342,36343,36343,36340,36344,36342,36341,4118,0,0,0,0,0,0,0,0
1998-02-21,1998,14,103,311552,0,0,0,0,0,0,0,4,3,1,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,20,3,1,1,5,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4830,36344,36343,36341,36342,36344,36342,36341,36343,15982,0,0,0,0,0,0,0,0
1998-02-22,1998,9,71,311552,0,0,0,0,0,0,0,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,4,2,1,1,3,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4838,36342,36344,36341,36340,36342,36343,36344,36341,15977,0,0,0,0,0,0,0,0
1998-02-23,1998,4,71,311552,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,1,1,1,2,1,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4836,36342,36344,36342,36341,36343,36343,36339,36343,15979,0,0,0,0,0,0,0,0
1998-02-24,1998,14,80,311552,0,0,0,0,0,0,0,6,1,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,1,1,1,2,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4835,36341,36344,36342,36336,36341,36343,36344,36342,15984,0,0,0,0,0,0,0,0
1998-02-25,1998,11,51,311552,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,1,1,1,1,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4813,36343,36343,36341,36340,36343,36344,36340,36342,16003,0,0,0,0,0,0,0,0
1998-02-26,1998,12,54,311552,0,0,0,0,0,0,0,3,1,1,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,1,1,1,1,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4829,36341,36344,36343,36340,36341,36342,36343,36341,15988,0,0,0,0,0,0,0,0
1998-02-27,1998,8,55,311552,0,0,0,0,0,0,0,2,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,1,1,2,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4814,36339,36344,36343,36341,36342,36344,36342,36340,16003,0,0,0,0,0,0,0,0
1998-03-10,1998,6,57,336128,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,2,2,1,2,2,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18163,36341,36344,36341,36341,36342,36344,36342,36340,27230,0,0,0,0,0,0,0,0
1998-03-11,1998,20,130,362752,0,0,0,0,0,0,11,2,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,20,6,0,5,1,1,2,19,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32078,36343,36344,36340,36339,36344,36342,36340,36340,36342,3600,0,0,0,0,0,0,0
1998-03-12,1998,28,154,362752,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98,26,1,1,1,1,1,2,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32075,36343,36344,36339,36341,36344,36343,36340,36342,36344,3597,0,0,0,0,0,0,0
1998-03-13,1998,18,128,362752,0,0,0,0,0,0,10,0,0,1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,22,3,2,1,7,1,2,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32089,36344,36338,36341,36344,36342,36342,36343,36344,36341,3584,0,0,0,0,0,0,0
1998-03-14,1998,12,113,362752,0,0,0,0,0,0,7,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,21,0,1,2,1,1,1,15,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32087,36343,36342,36341,36343,36344,36340,36342,36343,36342,3585,0,0,0,0,0,0,0
1998-03-15,1998,15,124,362752,0,0,0,0,0,0,5,1,1,0,1,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,19,1,1,2,6,1,3,19,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32082,36343,36344,36341,36343,36343,36342,36341,36343,36343,3587,0,0,0,0,0,0,0
1998-03-16,1998,15,72,362752,0,0,0,0,0,0,6,2,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,14,1,1,1,4,1,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32093,36342,36344,36342,36340,36344,36343,36340,36340,36344,3580,0,0,0,0,0,0,0
1998-03-17,1998,10,68,362752,0,0,0,0,0,0,5,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,18,1,1,0,0,1,1,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32099,36342,36344,36343,36341,36342,36344,36341,36341,36344,3571,0,0,0,0,0,0,0
1998-03-18,1998,14,82,362752,0,0,0,0,0,0,1,3,1,0,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,2,2,15,6,2,3,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32079,36344,36343,36340,36343,36343,36341,36340,36342,36343,3594,0,0,0,0,0,0,0
1998-03-19,1998,7,74,362752,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,3,3,1,3,2,7,15,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32088,36343,36344,36340,36342,36344,36342,36341,36343,36344,3581,0,0,0,0,0,0,0
1998-03-20,1998,6,59,362752,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,5,4,1,2,6,2,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,36341,36343,36343,36338,36341,36342,36344,36342,36341,3577,0,0,0,0,0,0,0
1998-03-21,1998,7,33,386304,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,7,1,1,1,1,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10296,36344,36343,36341,36342,36344,36341,36341,36344,36343,36340,12585,0,0,0,0,0,0,0
1998-03-22,1998,7,44,386304,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,16,10,1,2,0,1,1,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10289,36344,36342,36342,36343,36344,36341,36342,36344,36342,36341,12590,0,0,0,0,0,0,0
1998-03-31,1998,15,43,386304,0,0,0,0,0,0,2,9,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,17,3,2,1,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9698,36341,36342,36344,36341,36341,36344,36343,36341,36342,36344,13183,0,0,0,0,0,0,0
1998-04-08,1998,34,172,413952,0,0,0,0,0,0,1,20,9,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,63,51,14,6,4,16,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25409,36341,36342,36343,36341,36341,36344,36343,36341,36344,36343,25120,0,0,0,0,0,0,0
1998-04-09,1998,8,37,413952,0,0,0,0,0,0,4,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,6,2,1,1,3,2,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,25417,36344,36343,36341,36342,36344,36342,36339,36343,36343,36340,25114,0,0,0,0,0,0,0
1998-04-10,1998,36,421,413952,0,0,0,0,0,2,2,3,13,4,6,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,33,50,73,54,39,43,13,21,22,28,20,0,0,0,0,0,0,0,0,0,0,0,0,25404,36340,36341,36343,36344,36341,36341,36344,36343,36341,36342,25128,0,0,0,0,0,0,0
1998-04-11,1998,5,35,440576,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,3,1,2,2,2,1,2,2,7,1,3,1,0,0,0,0,0,0,0,0,0,0,3609,36342,36344,36341,36341,36343,36343,36341,36340,36341,36343,36344,36341,863,0,0,0,0,0,0
1998-04-12,1998,8,28,440576,0,0,0,0,1,0,0,0,0,1,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,4,2,1,3,1,1,5,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3618,36343,36344,36341,36341,36344,36343,36341,36341,36344,36342,36341,36342,851,0,0,0,0,0,0
1998-04-13,1998,10,18,440576,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3633,36340,36342,36343,36344,36340,36342,36344,36342,36341,36343,36344,36341,837,0,0,0,0,0,0
